"treatment_id","subject_id","paper_id","female","age","scenarios","KW_Normative","Game_type","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal","Design"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"4",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7088","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"10",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7090","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7091","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"2",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"4",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7092","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"10",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7093","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"4",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7094","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"2",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"10",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7097","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"12",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"14",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"16",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"18",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7098","2023Eck169",NA,NA,"20",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"2",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"4",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7100","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"12",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"14",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"16",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"18",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7101","2023Eck169",NA,NA,"20",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"8",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"16",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"18",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7102","2023Eck169",NA,NA,"20",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"10",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"12",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"14",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"16",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"18",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7103","2023Eck169",NA,NA,"20",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"4",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7104","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"8",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"10",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7105","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"2",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"8",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7106","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"12",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"14",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"16",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"18",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7108","2023Eck169",NA,NA,"20",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"4",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"6",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"8",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"12",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"14",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"16",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"18",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7109","2023Eck169",NA,NA,"20",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"2",-1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"4",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"8",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"14",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"16",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"18",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7115","2023Eck169",NA,NA,"20",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"0",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"2",-0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"4",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"6",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"8",0.333333343267441,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"10",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"12",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"14",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"16",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"18",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1a","2023Eck169_1a_7116","2023Eck169",NA,NA,"20",1,"DG",NA,NA,NA,NA,"Within"
"2023Eck169_1b","2023Eck169_1b_7121","2023Eck169",NA,NA,"0",-1,"DG",NA,NA,NA,NA,"Within"
